Experiment,Created,Number of Documents,Silhouette Score,Davies-Bouldin Score,Calinski-Harabasz Score,step,Coherence,Perplexity,RANDOM_SEED,train_data_path,test_data_path,procd_text,extract_sample.fraction,extract_sample.stratify_column,feature_engineering.bow,feature_engineering.tfidf,feature_engineering.ngram,feature_engineering.bert,feature_engineering.bert_pretrained_model,clustering_bert.algorithm,clustering_bert.num_clusters,clustering_bert.eps,clustering_bert.min_samples,topic_modeling.feature,topic_modeling.algorithm,topic_modeling.cluster,topic_modeling.num_topics
burly-ryas,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.415359287697341,-11.07253433351558,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,4.0,0.2,5.0,tfidf,lda,True,2.0
ninth-lien,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.4968091055575354,,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,4.0,0.2,5.0,bow,nmf,True,10.0
dusky-orfe,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.5149506014881341,,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,4.0,0.2,5.0,bow,nmf,True,8.0
flush-whap,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.5205131465094888,,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,4.0,0.2,5.0,bow,nmf,True,6.0
sound-girl,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.5375758554740264,,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,4.0,0.2,5.0,bow,nmf,True,4.0
front-ices,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.5557125503949568,,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,4.0,0.2,5.0,bow,nmf,True,2.0
laced-kind,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.503828429092267,-8.36408289547682,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,4.0,0.2,5.0,bow,lda,True,10.0
cross-wine,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.5080343818522635,-8.132860725617945,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,4.0,0.2,5.0,bow,lda,True,8.0
huger-bice,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.5244998633599905,-7.979375806447836,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,4.0,0.2,5.0,bow,lda,True,6.0
handy-dams,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.5435346847869255,-7.909764776435207,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,4.0,0.2,5.0,bow,lda,True,4.0
naive-orcs,"Oct 16, 2023",32259.0,0.0347189381718635,2.9638779286461725,2128.698901008915,,0.5455790393582104,-7.843867750631093,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,4.0,0.2,5.0,bow,lda,True,2.0
pesky-moms,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.3775324780906037,,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,tfidf,nmf,True,10.0
aural-mako,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.3694765240448194,,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,tfidf,nmf,True,8.0
japan-doit,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.3677399309792931,,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,tfidf,nmf,True,6.0
metal-gaur,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.3750331183205946,,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,tfidf,nmf,True,4.0
rapid-suqs,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.3919084812073689,,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,tfidf,nmf,True,2.0
mangy-flus,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.5438080390285537,-13.674822177486154,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,tfidf,lda,True,10.0
burly-chum,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.5104721800379773,-12.627033836729382,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,tfidf,lda,True,8.0
sixty-ally,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.4728691447010874,-11.84716991324016,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,tfidf,lda,True,6.0
dusty-fids,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.4413104121085519,-11.29453132044105,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,tfidf,lda,True,4.0
reedy-afro,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.3990785417763183,-10.73642554647463,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,tfidf,lda,True,2.0
local-kine,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.4490711495877339,,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,bow,nmf,True,10.0
malar-lame,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.4673004303531643,,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,bow,nmf,True,8.0
quiet-tils,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.4683371619390145,,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,bow,nmf,True,6.0
spent-kana,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.4861022620128585,,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,bow,nmf,True,4.0
beaky-kago,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.4856630115591609,,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,bow,nmf,True,2.0
minim-ruby,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.4542536240264542,-8.219176256399507,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,bow,lda,True,10.0
varus-alga,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.4596208734662245,-7.918596121776123,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,bow,lda,True,8.0
fusil-lava,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.4701023055222956,-7.690929875512519,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,bow,lda,True,6.0
deism-tire,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.4875806808865457,-7.585151386518242,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,bow,lda,True,4.0
parky-yeuk,"Oct 16, 2023",32259.0,0.0277955159544944,2.99621896336334,2403.3338965171924,,0.4983227346662378,-7.532631260005504,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,3.0,0.2,5.0,bow,lda,True,2.0
naggy-amyl,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.4095898715675823,,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,nmf,True,10.0
losel-soya,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.3937250092247492,,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,nmf,True,8.0
mined-zhos,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.3996983747934058,,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,nmf,True,6.0
beery-belt,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.3963054824703246,,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,nmf,True,4.0
fetid-chat,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.4063221696297163,,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,nmf,True,2.0
typal-shoe,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.5088182284162013,-13.728209745942683,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,lda,True,10.0
muted-yeuk,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.5105657500880492,-12.694784104460982,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,lda,True,8.0
ahead-wide,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.5198770551051658,-11.851241592198171,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,lda,True,6.0
proxy-worm,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.4647116311294559,-11.328099889122823,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,lda,True,4.0
pious-plow,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.40721621896073,-10.739761811144168,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,tfidf,lda,True,2.0
garni-mush,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.5007162626218744,,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,nmf,True,10.0
huger-sled,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.5242606009693497,,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,nmf,True,8.0
acred-gale,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.5223188020504607,,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,nmf,True,6.0
rocky-puke,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.5397563644978273,,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,nmf,True,4.0
hardy-rial,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.5432598396800831,,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,nmf,True,2.0
scald-code,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.5493628713799673,-8.338860288869023,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,lda,True,10.0
biped-agio,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.5325448448658223,-7.995727578219656,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,lda,True,8.0
bally-umbo,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.5154961702893368,-7.7648517153101775,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,lda,True,6.0
mined-quad,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.5400154953139036,-7.662948378625744,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,lda,True,4.0
biped-abbs,"Oct 16, 2023",32259.0,0.3279466331005096,2.589328925220121,3344.442241113663,,0.5576305744128713,-7.60266125289146,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,hierarchical,2.0,0.2,5.0,bow,lda,True,2.0
briny-slaw,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.4356879218601854,,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,kmeans,5.0,0.2,5.0,tfidf,nmf,True,10.0
funky-molt,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.4299343404213313,,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,kmeans,5.0,0.2,5.0,tfidf,nmf,True,8.0
alone-souk,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.4479198179232438,,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,kmeans,5.0,0.2,5.0,tfidf,nmf,True,6.0
loose-orle,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.4543099028278241,,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,kmeans,5.0,0.2,5.0,tfidf,nmf,True,4.0
roman-expo,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.4539863651716931,,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,kmeans,5.0,0.2,5.0,tfidf,nmf,True,2.0
tumid-myth,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.5887976153276471,-13.690421880040756,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,kmeans,5.0,0.2,5.0,tfidf,lda,True,10.0
fixed-kick,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.572651127255609,-12.840871356012622,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,kmeans,5.0,0.2,5.0,tfidf,lda,True,8.0
dotty-odor,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.4998588562769336,-12.20835053001102,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,kmeans,5.0,0.2,5.0,tfidf,lda,True,6.0
silky-tuck,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.4802625582898361,-11.65277987069292,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,kmeans,5.0,0.2,5.0,tfidf,lda,True,4.0
eager-kail,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.4667424806674319,-11.022813057894608,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,kmeans,5.0,0.2,5.0,tfidf,lda,True,2.0
funny-dona,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.4443720419864146,,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,kmeans,5.0,0.2,5.0,bow,nmf,True,10.0
acred-rotl,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.4456709943942561,,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,kmeans,5.0,0.2,5.0,bow,nmf,True,8.0
optic-taus,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.4380900964373909,,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,kmeans,5.0,0.2,5.0,bow,nmf,True,6.0
mardy-gaol,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.4562962814622424,,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,kmeans,5.0,0.2,5.0,bow,nmf,True,4.0
tubby-whey,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.4545135853006585,,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,kmeans,5.0,0.2,5.0,bow,nmf,True,2.0
handy-pice,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.4431654772003468,-8.676685100318128,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,kmeans,5.0,0.2,5.0,bow,lda,True,10.0
brute-yews,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.4474839721094154,-8.453636188280655,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,kmeans,5.0,0.2,5.0,bow,lda,True,8.0
jerky-vacs,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.4554897516859379,-8.285629300163668,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,kmeans,5.0,0.2,5.0,bow,lda,True,6.0
pavid-runs,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.4746312980040693,-8.189782520900907,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,kmeans,5.0,0.2,5.0,bow,lda,True,4.0
piney-mome,"Oct 16, 2023",32259.0,0.0563257001340389,2.4790617549309992,2393.20146947069,,0.4691480518263778,-8.122853877045642,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,kmeans,5.0,0.2,5.0,bow,lda,True,2.0
pavid-jill,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.4179068925239115,,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,kmeans,4.0,0.2,5.0,tfidf,nmf,True,10.0
silky-lick,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.3879438729598844,,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,kmeans,4.0,0.2,5.0,tfidf,nmf,True,8.0
leaky-cors,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.3899235238145417,,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,kmeans,4.0,0.2,5.0,tfidf,nmf,True,6.0
cered-gnat,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.3886675505380552,,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,kmeans,4.0,0.2,5.0,tfidf,nmf,True,4.0
ridgy-rial,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.4084064207557547,,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,kmeans,4.0,0.2,5.0,tfidf,nmf,True,2.0
dotal-want,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.5431351917209447,-13.732244377530131,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,kmeans,4.0,0.2,5.0,tfidf,lda,True,10.0
phony-rins,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.5324200319747117,-12.90024759414551,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,kmeans,4.0,0.2,5.0,tfidf,lda,True,8.0
curst-pice,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.5092199146063612,-12.191982108755314,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,kmeans,4.0,0.2,5.0,tfidf,lda,True,6.0
beady-knit,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.3923349248806326,-11.61899668310344,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,kmeans,4.0,0.2,5.0,tfidf,lda,True,4.0
butch-yell,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.3846136721637733,-11.021968137537083,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,kmeans,4.0,0.2,5.0,tfidf,lda,True,2.0
barky-craw,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.482348449714765,,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,kmeans,4.0,0.2,5.0,bow,nmf,True,10.0
sport-odor,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.4911816118499204,,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,kmeans,4.0,0.2,5.0,bow,nmf,True,8.0
woods-knap,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.5095068590903166,,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,kmeans,4.0,0.2,5.0,bow,nmf,True,6.0
shier-drop,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.5249010110982062,,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,kmeans,4.0,0.2,5.0,bow,nmf,True,4.0
oaken-dona,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.5376520287777973,,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,kmeans,4.0,0.2,5.0,bow,nmf,True,2.0
peaky-neck,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.4944613106698203,-8.445859105750616,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,kmeans,4.0,0.2,5.0,bow,lda,True,10.0
gypsy-poof,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.5085341039969125,-8.239464926561594,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,kmeans,4.0,0.2,5.0,bow,lda,True,8.0
hilly-name,"Oct 16, 2023",32259.0,0.3047588467597961,2.4224911959965123,3932.469998252696,,0.5093112780987432,-8.078514728067892,42.0,sample_train,test,lemma_w_stpwrd,0.2,,True,True,bigram,True,bert-base-uncased,kmeans,4.0,0.2,5.0,bow,lda,True,6.0
